N,D,C,lr,gbsz,loss
47557632,80000000000.0,2.282766336e+19,0.0012062728073525385,64,2.7828137712511296
47557632,80000000000.0,2.282766336e+19,0.0022009114112288,128,2.7803664063989677
47557632,80000000000.0,2.282766336e+19,0.0040156845205758344,256,2.782033139119063
47557632,80000000000.0,2.282766336e+19,0.007326838366378936,512,2.7878139694114155
47557632,80000000000.0,2.282766336e+19,0.013368221575171061,1024,2.797708897276026
47557632,120000000000.0,3.424149504e+19,0.0010523303778810626,64,2.7711749282741165
47557632,120000000000.0,3.424149504e+19,0.0019608267215647213,128,2.7687004604659933
47557632,120000000000.0,3.424149504e+19,0.0036536448180314756,256,2.7692635805651085
47557632,120000000000.0,3.424149504e+19,0.006807904191389128,512,2.772864288571462
47557632,120000000000.0,3.424149504e+19,0.012685294216449034,1024,2.7795025844850536
47557632,200000000000.0,5.70691584e+19,0.0008835275605631674,64,2.758730255363239
47557632,200000000000.0,5.70691584e+19,0.0016333458839311618,128,2.7561329366874263
47557632,200000000000.0,5.70691584e+19,0.003019508270748656,256,2.7559345608058776
47557632,200000000000.0,5.70691584e+19,0.0055820572279372815,512,2.758135127718593
47557632,200000000000.0,5.70691584e+19,0.01031935007359366,1024,2.76273463742557
47557632,300000000000.0,8.56037376e+19,0.000843685894650469,64,2.7507393420022472
47557632,300000000000.0,8.56037376e+19,0.0016000061861124073,128,2.747700578387102
47557632,300000000000.0,8.56037376e+19,0.0030343280737893173,256,2.746700350629614
47557632,300000000000.0,8.56037376e+19,0.005754444538590762,512,2.747738658729785
47557632,300000000000.0,8.56037376e+19,0.0109130031896532,1024,2.750815502687614
124455168,6000000000.0,4.480386048e+18,0.0004749199465779862,16,2.715645799180785
124455168,6000000000.0,4.480386048e+18,0.0007745198579272923,32,2.7122809365893135
124455168,6000000000.0,4.480386048e+18,0.0012631202682602154,64,2.7163171949413285
124455168,6000000000.0,4.480386048e+18,0.002059950814378648,128,2.727754574236829
124455168,12000000000.0,8.960772096e+18,0.0003656109628428919,16,2.6538142227740558
124455168,12000000000.0,8.960772096e+18,0.0006078048568632603,32,2.6475816277585267
124455168,12000000000.0,8.960772096e+18,0.0010104367252940299,64,2.6474483779171285
124455168,12000000000.0,8.960772096e+18,0.001679786471421065,128,2.6534144732498617
124455168,12000000000.0,8.960772096e+18,0.0027925376413334003,256,2.6654799137567253
124455168,20000000000.0,1.493462016e+19,0.0005167352084185749,32,2.6096145574671517
124455168,20000000000.0,1.493462016e+19,0.0008710736353352268,64,2.603101534633535
124455168,20000000000.0,1.493462016e+19,0.0014683909008218678,128,2.6055588988909855
124455168,20000000000.0,1.493462016e+19,0.0024753037517737156,256,2.616986650239504
124455168,20000000000.0,1.493462016e+19,0.004172682260640294,512,2.637384788679089
124455168,30000000000.0,2.240193024e+19,0.000454956927104874,32,2.5842856906342075
124455168,30000000000.0,2.240193024e+19,0.0007656482161237375,64,2.5711704480316997
124455168,30000000000.0,2.240193024e+19,0.0012885114082861959,128,2.5703701101664524
124455168,30000000000.0,2.240193024e+19,0.002168439257507995,256,2.5818846770384662
124455168,30000000000.0,2.240193024e+19,0.0036492721626391815,512,2.6057141486477406
124455168,30000000000.0,2.240193024e+19,0.006141369775936241,1024,2.6418585249942765
124455168,50000000000.0,3.73365504e+19,0.0006997484552886392,64,2.54632357673376
124455168,50000000000.0,3.73365504e+19,0.0012005630665425965,128,2.540245030507852
124455168,50000000000.0,3.73365504e+19,0.002059814017240838,256,2.5439774071084953
124455168,50000000000.0,3.73365504e+19,0.0035340365732226212,512,2.5575207065356915
124455168,50000000000.0,3.73365504e+19,0.006063369991823295,1024,2.580874928789439
124455168,80000000000.0,5.973848064e+19,0.0006452103999405305,64,2.521188155394909
124455168,80000000000.0,5.973848064e+19,0.0010818193944914345,128,2.5154095481974403
124455168,80000000000.0,5.973848064e+19,0.0018138783913056625,256,2.5170507712717707
124455168,80000000000.0,5.973848064e+19,0.003041316170886667,512,2.5261118246179004
124455168,80000000000.0,5.973848064e+19,0.0050993518064012585,1024,2.54259270823583
